athlete_id,athlete_display_name,team_display_name,o_rapm,d_rapm,rapm,o_pipm,d_pipm,pipm,delta,total_poss
5312312,KJ Garris,Cal State Fullerton Titans,1.34,-0.23,1.11,4.58,-0.09,4.49,3.38,882.3962938129453
5108009,Ajay Sheldon,Ohio Bobcats,0.95,-0.44,0.51,3.85,0.64,4.49,3.98,1712.0762478112
5242635,Arlandus Keyes,Mount St. Mary's Mountaineers,0.03,0.82,0.85,2.12,2.37,4.49,3.64,1496.4362882569844
5176237,Deyton Albury,New Mexico Lobos,0.86,0.9,1.76,2.23,2.26,4.49,2.73,1375.1022318044706
5314638,Zane Nelson,Denver Pioneers,1.32,-0.4,0.92,3.18,1.31,4.49,3.57,1294.9882404761847
5174574,Jaiun Simon,Dayton Flyers,0.3,1.18,1.48,1.52,2.97,4.49,3.01,996.7593905325548
5313925,Tae Simmons,San Diego State Aztecs,0.87,0.61,1.48,2.47,2.01,4.48,3.0,810.2750316008386
5239637,Tajuan Simpkins,Seton Hall Pirates,-0.02,1.81,1.79,1.01,3.47,4.48,2.69,1323.4341617487532
5241635,C.J. O'Hara,Green Bay Phoenix,0.8,0.14,0.94,1.41,3.07,4.4799999999999995,3.54,1739.8261453960604
5142709,Dante Allen,Miami Hurricanes,0.97,0.71,1.68,2.55,1.93,4.4799999999999995,2.8,1105.417833326013
4593474,Curt Lewis,Southern Miss Golden Eagles,0.4,0.69,1.09,2.14,2.33,4.470000000000001,3.38,1338.5418222886142
5114809,Sola Adebisi,The Citadel Bulldogs,0.39,-0.45,-0.06,2.45,2.02,4.470000000000001,4.53,1571.2337541352565
5314309,Cameron Wallace,Little Rock Trojans,0.45,0.49,0.94,2.64,1.83,4.470000000000001,3.53,1523.7737580858352
5105691,Austin Benigni,Navy Midshipmen,1.11,1.34,2.45,2.89,1.58,4.470000000000001,2.02,1918.5945210264736
5240082,Mostapha El Moutaouakkil,Jacksonville State Gamecocks,0.25,1.45,1.7,0.61,3.85,4.46,2.76,1586.483494930421
5242603,Jae'Coby Osborne,New Mexico State Aggies,0.98,0.38,1.36,3.53,0.93,4.46,3.1,1215.4862847035588
4684799,Ven-Allen Lubin,NC State Wolfpack,1.32,0.45,1.77,2.13,2.33,4.46,2.69,1571.2787083669607
5314339,Luke Almodovar,Southeast Missouri State Redhawks,1.13,0.39,1.52,4.61,-0.15,4.46,2.94,1550.78476719494
5239587,Michael Marcus Jr.,App State Mountaineers,0.73,0.92,1.65,1.88,2.58,4.46,2.81,1225.0387669703975
5241743,Jack Stanton,Princeton Tigers,0.14,0.54,0.68,1.36,3.08,4.44,3.76,1138.6632423208446
5176177,Cayden Vasko,Wofford Terriers,1.39,-0.35,1.04,3.84,0.6,4.4399999999999995,3.4,1728.9284559636958
5313226,Seth Amunrud,Montana State Bobcats,1.52,0.13,1.65,3.82,0.62,4.4399999999999995,2.79,855.6348556351447
4432586,Nate Bittle,Oregon Ducks,0.37,0.39,0.76,2.02,2.42,4.4399999999999995,3.68,1298.504950352057
5176708,Dian Wright-Forde,Norfolk State Spartans,0.51,0.48,0.99,2.15,2.28,4.43,3.44,704.6692451151622
5314562,Jake Johnson,Stetson Hatters,1.33,-0.93,0.4,4.93,-0.5,4.43,4.03,1512.2620207765292
4592677,Rienk Mast,Nebraska Cornhuskers,0.95,1.77,2.72,1.36,3.06,4.42,1.7,1485.1895133442545
5313875,Jalen Haynes,Southern Illinois Salukis,-0.37,1.88,1.5099999999999998,0.3,4.12,4.42,2.91,1135.9607512536522
4897485,Preston Ruedinger,Green Bay Phoenix,1.47,-0.77,0.7,4.28,0.14,4.42,3.72,1882.6279644389635
5312342,Emondrek Erkins-Ford,Jacksonville State Gamecocks,1.04,0.05,1.09,3.97,0.45,4.42,3.33,1092.722432591127
5177703,Kavion McClain,Monmouth Hawks,0.61,0.48,1.09,2.6,1.82,4.42,3.33,654.0971753036433
5240529,Anton Bonke,Charlotte 49ers,0.9,0.22,1.12,1.94,2.47,4.41,3.29,1395.9384746391372
4683942,Jordan Riley,East Carolina Pirates,-0.37,0.24,-0.13,1.72,2.69,4.41,4.54,1948.375493895606
5239628,Seifeldin Hendawy,Winthrop Eagles,0.44,1.23,1.67,0.8,3.6,4.4,2.73,1011.1571141855612
4896534,Abdul Momoh,UIC Flames,0.57,1.05,1.62,1.61,2.79,4.4,2.78,1254.3829038151805
5107860,Caleb Shaw,Grand Canyon Lopes,0.14,1.0,1.14,0.61,3.79,4.4,3.26,740.5854869700308
5312890,Ja'Corey Robinson,Austin Peay Governors,0.4,0.96,1.36,1.49,2.91,4.4,3.04,889.6403691326769
5060731,Jaxon Prunty,Charleston Cougars,1.25,0.04,1.29,4.66,-0.26,4.4,3.11,864.6371125433171
5105820,Braeden Carrington,Wisconsin Badgers,2.11,-0.84,1.27,6.26,-1.87,4.39,3.12,1021.6667775054204
5176209,Jaylen Smith,East Tennessee State Buccaneers,1.64,0.3,1.94,3.89,0.48,4.37,2.43,1380.3520179218112
5107530,Mateo Esmeraldo,Lipscomb Bisons,1.15,0.19,1.34,3.78,0.59,4.37,3.03,1698.843564499507
5329888,Kirill Elatontsev,Oklahoma Sooners,1.39,-0.45,0.94,4.05,0.32,4.37,3.43,516.5568655095243
5243006,AJ Hopkins,UT Martin Skyhawks,-0.4,1.54,1.14,-0.27,4.64,4.369999999999999,3.23,535.4956407821494
5314558,Ethan Copeland,Stetson Hatters,0.57,-0.31,0.2599999999999999,2.44,1.92,4.359999999999999,4.1,1798.890022680225
5242596,Ryan Jackson Jr.,William & Mary Tribe,0.82,0.72,1.54,2.17,2.19,4.359999999999999,2.82,1058.88492092574
4433138,Nimari Burnett,Michigan Wolverines,1.49,0.84,2.33,3.55,0.81,4.359999999999999,2.03,1162.6479904771268
5239604,Dayan Nessah,Cleveland State Vikings,1.18,-0.67,0.5099999999999999,3.6,0.75,4.35,3.84,1251.7801258110442
5105548,Zach Davis,Memphis Tigers,0.24,0.59,0.83,1.77,2.58,4.35,3.52,1092.8410493758793
5240641,Jayden Cooper,South Alabama Jaguars,0.73,1.19,1.92,1.84,2.51,4.35,2.43,1504.5754338194108
4897957,Theo Seng,Troy Trojans,0.61,0.75,1.36,2.1,2.25,4.35,2.99,1300.339775925544
5108908,Reggie Hill,Coastal Carolina Chanticleers,-0.49,1.16,0.6699999999999999,-0.15,4.49,4.34,3.67,1313.1443304051245
5241686,De'Vion Lavergne,Louisiana Ragin' Cajuns,-0.65,0.55,-0.0999999999999999,1.24,3.1,4.34,4.44,1594.2275024362489
5314372,Damien King,UT Martin Skyhawks,-0.04,1.42,1.38,0.56,3.78,4.34,2.96,655.7592001500363
5314718,Dante Censori-Hercules,Portland Pilots,0.31,0.23,0.54,2.4,1.93,4.33,3.79,1174.4556950527506
5176713,Shilo Jackson,Le Moyne Dolphins,-0.33,1.21,0.8799999999999999,0.17,4.16,4.33,3.45,1409.229867119819
5108879,Braden Sparks,Fairfield Stags,0.86,0.49,1.35,2.57,1.76,4.33,2.98,1866.922718664963
5105453,Jalen Pitre,Tennessee State Tigers,0.41,1.55,1.96,-0.06,4.38,4.32,2.36,1374.42576889714
5176246,Jefferson De La Cruz Monegro,Cal State Fullerton Titans,0.67,0.46,1.13,2.7,1.62,4.32,3.19,1799.1034656215509
5107205,Mor Seck,Towson Tigers,0.02,1.41,1.43,-0.04,4.36,4.32,2.89,756.9754296515206
4685683,Aaron Bradshaw,Memphis Tigers,-0.16,0.89,0.73,0.65,3.66,4.3100000000000005,3.58,985.1097501178572
5242414,Zavier Fitch,Wagner Seahawks,1.14,-0.19,0.95,4.5,-0.19,4.31,3.36,616.9902890867485
4838723,Josh Reed,Penn State Nittany Lions,0.6,-0.23,0.37,2.01,2.3,4.31,3.94,1495.31529679463
4685687,Jaylen Carey,Tennessee Volunteers,-0.21,2.05,1.84,-1.3,5.6,4.3,2.46,1051.4905394716957
4432494,Markhi Strickland,North Dakota State Bison,1.36,0.71,2.0700000000000003,2.94,1.34,4.28,2.21,1407.159172795205
5106652,Shammah Scott,Akron Zips,2.29,0.62,2.91,3.84,0.44,4.28,1.37,1571.5299930271149
5236222,Preston Edmead,Hofstra Pride,1.52,1.36,2.88,2.63,1.65,4.279999999999999,1.4,1867.5173210032667
5313550,Chol Machot,Charleston Cougars,0.49,0.93,1.42,1.15,3.13,4.279999999999999,2.86,1066.9234788289125
5242992,Jaylon Johnson,Radford Highlanders,1.07,0.08,1.15,3.47,0.8,4.2700000000000005,3.12,1628.2139250862767
5174807,Jack Janicki,Wisconsin Badgers,0.21,1.11,1.32,-0.11,4.38,4.27,2.95,723.8240414213547
5313883,Rakim Chaney,Valparaiso Beacons,0.35,0.86,1.21,1.6,2.67,4.27,3.06,1506.1456619215478
4897366,Lewis Rowe,Incarnate Word Cardinals,0.83,-0.34,0.4899999999999999,4.5,-0.23,4.27,3.78,611.82809984598
5108969,Lajae Jones,Florida State Seminoles,1.22,0.17,1.39,3.11,1.16,4.27,2.88,1711.6446400435386
5313221,Davian Brown,Montana State Bobcats,0.4,0.93,1.33,1.51,2.75,4.26,2.93,880.319689451939
5311928,Xavier Edmonds,TCU Horned Frogs,1.33,0.21,1.54,3.82,0.44,4.26,2.72,1290.6057699028347
5106877,Dre Bullock,Hawai'i Rainbow Warriors,0.36,1.62,1.98,1.55,2.71,4.26,2.28,1568.8239819384182
4845380,Maki Johnson,East Tennessee State Buccaneers,0.97,0.74,1.71,2.38,1.88,4.26,2.55,1310.0853094658844
5176423,Aidan Burke,UC San Diego Tritons,1.13,0.47,1.6,4.04,0.22,4.26,2.66,1251.300546665908
4904924,Corey Dunning,Prairie View A&M Panthers,0.52,1.24,1.76,1.55,2.71,4.26,2.5,954.7740901843453
5311530,Rubén Dominguez,Texas A&M Aggies,1.53,0.23,1.76,3.66,0.59,4.25,2.49,1298.984142237078
5242612,KJ Thomas,UTEP Miners,0.09,0.79,0.88,1.53,2.72,4.25,3.37,1435.4395429072142
5243252,Clinton Efinda,UNC Greensboro Spartans,1.23,-0.08,1.15,3.64,0.6,4.24,3.09,811.7043647410197
5107474,Jace Whiting,Weber State Wildcats,0.54,0.66,1.2000000000000002,1.67,2.57,4.24,3.04,1095.240421316856
5174860,Ace Valentine,UMBC Retrievers,1.25,0.81,2.06,3.31,0.93,4.24,2.18,1653.7901459815323
5177233,Terrence Brown,Utah Utes,0.6,-0.31,0.29,2.32,1.92,4.24,3.95,1677.7218545973767
5243366,Michael Jacobs,Southern Jaguars,0.75,0.19,0.94,3.04,1.2,4.24,3.3,1770.8751605797324
4896462,Cam McDowell,Tarleton State Texans,0.31,0.86,1.17,1.77,2.47,4.24,3.07,912.7944395075784
5178207,Dominique Daniels Jr.,California Baptist Lancers,0.8,1.22,2.02,3.39,0.84,4.23,2.21,1884.559897006258
4895742,Aaron Clark,Pepperdine Waves,-0.17,-0.14,-0.31,1.98,2.25,4.23,4.54,1792.451256324128
4684718,Corey Floyd Jr.,Providence Friars,1.53,-0.47,1.06,4.44,-0.21,4.23,3.17,1099.8563286448716
5313148,Landen Joseph,Marshall Thundering Herd,1.58,-0.73,0.8500000000000001,4.94,-0.72,4.220000000000001,3.37,962.363649122045
5314705,Daniel Michelini-Jackson,Texas A&M-Corpus Christi Islanders,0.38,1.18,1.56,1.79,2.43,4.220000000000001,2.66,838.7226568374352
5182573,Aaron Nkrumah,Tennessee State Tigers,0.8,1.04,1.84,1.21,3.01,4.22,2.38,1796.8669221734176
5313159,Vuk Boskovic,San Diego Toreros,0.88,-0.22,0.66,3.81,0.41,4.22,3.56,1110.74392341869
4902967,Chandler Pigge,Harvard Crimson,0.18,1.32,1.5,0.93,3.29,4.22,2.72,1542.8514459129676
5241690,Josh Omojafo,South Florida Bulls,1.07,1.39,2.46,1.64,2.57,4.21,1.75,1634.4312516387158
5241592,Braden Hausen,High Point Panthers,1.45,1.3,2.75,1.6,2.61,4.21,1.46,1225.1656868342654
5239520,Nick Coval,Davidson Wildcats,0.66,0.75,1.41,2.44,1.77,4.21,2.8,1032.4614181314107
5314804,Jannoy Thomas,Prairie View A&M Panthers,0.87,0.36,1.23,3.45,0.76,4.21,2.98,563.500879346557
5107858,Brock Wisne,Northern Colorado Bears,1.26,0.4,1.66,2.43,1.77,4.2,2.54,1726.582803483005
4685654,Kennard Davis Jr.,BYU Cougars,1.33,0.47,1.8,2.73,1.47,4.2,2.4,1523.0627880951647
4706918,Chase Forte,Boston College Eagles,0.15,0.64,0.79,2.12,2.08,4.2,3.41,1158.379001709039
5174292,Rob Dockery,La Salle Explorers,-0.36,0.34,-0.0199999999999999,1.34,2.86,4.2,4.22,1442.7739458228618
5106711,Love Bettis,Incarnate Word Cardinals,0.82,0.33,1.15,2.26,1.94,4.199999999999999,3.05,824.4815241382616
5174642,Tsvet Sotirov,Georgia Southern Eagles,0.41,0.64,1.05,1.24,2.95,4.19,3.14,705.8173633935663
5176518,Nils Cooper,UC Davis Aggies,1.03,0.09,1.12,3.95,0.24,4.19,3.07,1180.8399080987415
4585590,Alyn Breed,NC State Wolfpack,0.38,1.0,1.38,0.8,3.39,4.19,2.81,531.17031047689
5113390,Marcell McCreary,UT Arlington Mavericks,0.02,1.01,1.03,2.44,1.75,4.1899999999999995,3.16,1558.107604997678
5196370,Justin Pippen,California Golden Bears,0.72,0.55,1.27,2.25,1.94,4.1899999999999995,2.92,1583.5903945507312
4710354,Michael Gray Jr.,Wichita State Shockers,0.35,1.46,1.81,0.5,3.69,4.1899999999999995,2.38,1468.6900552981756
5176243,Miles Heide,San Diego State Aztecs,-0.27,1.46,1.19,-0.11,4.3,4.1899999999999995,3.0,1048.932561330244
5105537,Shawn Phillips Jr.,Missouri Tigers,0.41,0.64,1.05,1.44,2.74,4.18,3.13,999.2175822571986
5105646,Wilguens Jr. Exacte,Drake Bulldogs,0.41,0.62,1.03,1.63,2.54,4.17,3.14,613.6702819807723
5196954,Emmanuel Kanga,George Mason Patriots,0.36,0.45,0.81,2.31,1.85,4.16,3.35,672.9511716204561
5243378,Deshaun Jackson Jr.,Mercyhurst Lakers,0.17,0.79,0.96,1.83,2.33,4.16,3.2,1248.6540054065526
5181250,Dillon Battie,Wichita State Shockers,-0.08,1.27,1.19,0.45,3.7,4.15,2.96,799.3488800666449
5252505,DJ Armstrong Jr.,UMBC Retrievers,0.3,1.79,2.09,-0.17,4.32,4.15,2.06,1689.5877678876968
5093264,Eli Rice,Penn State Nittany Lions,0.34,0.25,0.5900000000000001,1.52,2.61,4.13,3.54,964.1921331707352
5242985,Travis Harper II,Tennessee State Tigers,1.85,-0.1,1.75,5.16,-1.03,4.13,2.38,1764.179570958093
5101806,Salim London,UAB Blazers,0.2,1.39,1.59,0.69,3.44,4.13,2.54,1045.0808647048964
5105633,Benny Gealer,Stanford Cardinal,0.89,0.43,1.32,2.59,1.53,4.12,2.8,1569.7774292932922
5314736,Filip Brankovic,UT Rio Grande Valley Vaqueros,1.0,0.46,1.46,2.57,1.55,4.12,2.66,1256.8036076194803
4712832,Barrington Hargress,Colorado Buffaloes,1.69,-0.75,0.94,5.0,-0.88,4.12,3.18,1773.794887592624
5241760,Tommy Kamarad,Winthrop Eagles,0.93,0.72,1.65,1.92,2.2,4.12,2.47,1066.6687290377852
4848630,Dennis Parker Jr.,Radford Highlanders,0.42,0.85,1.27,0.53,3.58,4.11,2.84,1693.8194774379735
5105566,Apostolos Roumoglou,Richmond Spiders,-0.38,1.85,1.4700000000000002,-1.68,5.79,4.11,2.64,701.070604025855
4869770,Ian Jackson,St. John's Red Storm,1.21,0.61,1.82,3.04,1.07,4.11,2.29,1073.9034168823985
5101654,Jace Posey,TCU Horned Frogs,0.73,0.34,1.07,3.51,0.6,4.109999999999999,3.04,522.2070110116142
5314298,Kevair Kennedy,Merrimack Warriors,0.27,1.19,1.46,1.06,3.05,4.109999999999999,2.65,1913.800994580205
5041955,Darryn Peterson,Kansas Jayhawks,0.4,1.08,1.48,1.0,3.11,4.109999999999999,2.63,1064.760038669856
5176950,Mambourou Mara,Houston Christian Huskies,-0.54,1.12,0.5800000000000001,-0.55,4.65,4.1000000000000005,3.52,984.2026883024964
5313358,DJ Hall,Texas State Bobcats,0.86,0.37,1.23,3.51,0.59,4.1,2.87,1593.7426627949874
5189814,Jeremy Dent-Smith,Stanford Cardinal,0.51,0.58,1.09,1.82,2.28,4.1,3.01,1109.3826872859595
5144373,Cole Certa,Notre Dame Fighting Irish,1.38,-0.76,0.6199999999999999,4.99,-0.9,4.09,3.47,1389.4991369866264
5175417,Egan Shields,Northern Colorado Bears,0.54,0.63,1.17,1.54,2.55,4.09,2.92,922.3800608646084
5101774,Eli Ellis,South Carolina Gamecocks,1.27,-0.31,0.96,4.28,-0.19,4.09,3.13,1258.4816121833524
5176372,Tom Beattie,UC San Diego Tritons,-0.49,2.0,1.51,-1.18,5.27,4.09,2.58,1829.0483365271548
5241653,Ring Nyeri,Northern Colorado Bears,0.81,0.8,1.61,1.09,2.99,4.08,2.47,1429.5102798307996
5176031,Josh Scovens,Davidson Wildcats,0.77,0.47,1.24,2.98,1.1,4.08,2.84,1270.4550797564757
5314627,Kellen Pickett,Wright State Raiders,1.47,0.72,2.19,2.16,1.91,4.07,1.88,1325.6538087591705
4611412,Daimion Collins,South Florida Bulls,0.85,0.6,1.45,1.84,2.23,4.07,2.62,815.4070083478082
5190937,Xavier Hall,Indiana State Sycamores,-0.05,0.71,0.6599999999999999,1.66,2.41,4.07,3.41,1518.91257991053
5312969,Josiah Shackelford,Bowling Green Falcons,1.04,0.84,1.88,2.97,1.09,4.0600000000000005,2.18,1333.771967482095
5313705,Kennedy Okpara,Lipscomb Bisons,-0.44,1.62,1.1800000000000002,-1.52,5.58,4.0600000000000005,2.88,747.9405478117432
5175712,Spencer Elliott,Charlotte 49ers,0.75,0.06,0.81,2.22,1.84,4.0600000000000005,3.25,924.1492466389508
5105860,Antonio Chol,New Mexico Lobos,1.56,0.28,1.84,4.3,-0.25,4.05,2.21,1416.3267268100858
5313634,MJ Williams,Eastern Kentucky Colonels,0.38,-0.04,0.34,1.27,2.78,4.05,3.71,1333.928115103912
5196914,Amari Evans,Tennessee Volunteers,0.25,1.04,1.29,0.28,3.77,4.05,2.76,740.769474677286
5183293,Cash Chavis,UT Arlington Mavericks,-0.41,1.5,1.09,0.37,3.68,4.05,2.96,1458.8049378395572
4884255,Gavin Griffiths,Temple Owls,0.03,1.32,1.35,-0.61,4.65,4.04,2.69,1440.8711796155426
5105826,Blaise Keita,Western Kentucky Hilltoppers,0.11,1.04,1.15,0.35,3.69,4.04,2.89,716.6284583135882
4433615,Chris Hodges,Montana State Bobcats,-0.05,1.39,1.34,-0.61,4.64,4.029999999999999,2.69,1203.3359790848403
4904792,Francis Okwuosah,Western Illinois Leathernecks,-0.47,0.38,-0.0899999999999999,0.9,3.12,4.0200000000000005,4.11,1125.2314488505249
5242423,Terry McMorris,Eastern Illinois Panthers,-0.09,0.77,0.68,1.69,2.33,4.02,3.34,1416.577203553066
5175690,Logan Carey,Maine Black Bears,-0.79,1.12,0.33,0.71,3.31,4.02,3.69,1309.4420200860409
5105801,Dasonte Bowen,St. Bonaventure Bonnies,1.16,0.06,1.22,2.62,1.4,4.02,2.8,1888.443120103702
5105540,Shawn Jones Jr.,Mississippi State Bulldogs,-0.2,0.74,0.54,0.24,3.78,4.02,3.48,1366.182584494503
5179291,Josh Smith,West Georgia Wolves,0.09,0.57,0.6599999999999999,1.23,2.78,4.01,3.35,1508.6861506396945
4898169,Mason Gibson,Texas A&M-Corpus Christi Islanders,0.06,1.17,1.23,1.25,2.76,4.01,2.78,1093.4641094718324
5242126,Braedan Lue,Kennesaw State Owls,0.81,0.8,1.61,1.45,2.56,4.01,2.4,1540.500740013969
5243042,Hank Alvey,Lehigh Mountain Hawks,0.84,0.01,0.85,3.55,0.46,4.01,3.16,1731.329741317484
5106786,Deangelo Elisee,Purdue Fort Wayne Mastodons,0.49,0.51,1.0,2.27,1.74,4.01,3.01,752.6228285570878
5106236,Kenny Noland,Columbia Lions,0.63,0.74,1.37,1.64,2.37,4.01,2.64,1546.5743565195803
5105411,Jorge Diaz Graham,Oregon State Beavers,0.45,0.1,0.55,2.41,1.6,4.01,3.46,935.2241245703098
5241273,Obi Agbim,Baylor Bears,0.93,0.47,1.4,1.23,2.77,4.0,2.6,1766.960809574912
5176672,Chris Mubiru,Northwestern State Demons,-0.22,0.81,0.5900000000000001,0.62,3.38,4.0,3.41,1331.02313779655
4895738,Rahmir Barno,Florida Gulf Coast Eagles,0.06,0.98,1.04,0.51,3.48,3.99,2.95,1821.4713627361932
5314210,JJ Kelly,Ohio Bobcats,0.58,0.13,0.71,2.19,1.8,3.99,3.28,1417.0989077580757
5313260,Tamario Adley,Central Michigan Chippewas,0.82,-0.27,0.5499999999999999,3.44,0.54,3.98,3.43,1512.1483624908776
5177054,Ben Oosterbaan,St. Thomas-Minnesota Tommies,0.91,0.97,1.88,1.22,2.76,3.9799999999999995,2.1,1346.6283221200104
4920142,Harlan Obioha,West Virginia Mountaineers,-0.57,1.99,1.42,-1.02,4.99,3.97,2.55,1020.1043271127928
5243000,Tarence Guinyard,Duquesne Dukes,1.04,0.23,1.27,3.31,0.66,3.97,2.7,1854.153618183751
5105604,Kolby King,Utah State Aggies,1.88,-0.16,1.72,5.0,-1.03,3.9699999999999998,2.25,1106.9152472794349
4897583,Grant Asman,Lipscomb Bisons,0.72,0.61,1.33,1.61,2.36,3.9699999999999998,2.64,1571.229327821931
5313295,ArDarius Grayson,Weber State Wildcats,0.98,0.29,1.27,3.32,0.65,3.9699999999999998,2.7,708.9884837802714
5242622,Parby Kabamba,Marist Red Foxes,0.28,0.97,1.25,1.31,2.65,3.96,2.71,844.1753976295003
5215425,Sash Gavalyugov,Santa Clara Broncos,1.2,0.28,1.48,3.39,0.57,3.96,2.48,1189.525130455876
5176685,Kwo Agwa,UT Rio Grande Valley Vaqueros,0.02,0.78,0.8,0.81,3.15,3.96,3.16,538.9760604374353
5107274,Jacari White,Virginia Cavaliers,1.53,0.44,1.97,3.58,0.37,3.95,1.98,841.9415255799086
5281366,Timotej Malovec,Miami Hurricanes,0.78,1.01,1.79,1.73,2.22,3.95,2.16,821.8170735839708
5108141,Anthony Dell'Orso,Arizona Wildcats,1.44,0.88,2.32,2.97,0.98,3.95,1.63,1286.0420291069313
5313920,Malek Robinson,Chicago State Cougars,-0.53,1.1,0.5700000000000001,0.03,3.92,3.9499999999999997,3.38,721.4995415283539
5240903,Elias Ralph,Pacific Tigers,0.95,0.54,1.49,2.45,1.49,3.9400000000000004,2.45,1860.3897807007509
4838704,Leon Bond III,Northern Iowa Panthers,0.71,1.42,2.13,2.75,1.19,3.94,1.81,1808.856233997465
5241436,Jordan Mizell,Tarleton State Texans,-1.1,1.96,0.8599999999999999,-0.78,4.72,3.9399999999999995,3.08,1532.8195608890308
5176263,Jacob Bannarbie,UNLV Rebels,1.44,-0.25,1.19,4.72,-0.78,3.9399999999999995,2.75,810.5987072562905
5243012,Filip Radakovic,UT Martin Skyhawks,0.14,1.65,1.79,0.83,3.1,3.93,2.14,1154.915653552708
5241745,Brit Harris,Florida International Panthers,0.66,0.37,1.03,1.97,1.96,3.9299999999999997,2.9,1075.0016707155974
5112412,Troy Glover II,Bowling Green Falcons,0.51,1.12,1.63,1.57,2.36,3.9299999999999997,2.3,1265.7148730115305
5144392,Sebastian Rancik,Colorado Buffaloes,0.68,0.38,1.06,1.45,2.48,3.9299999999999997,2.87,1417.9220482488074
5107263,Ja'Sean Glover,Omaha Mavericks,0.8,0.27,1.07,2.07,1.85,3.92,2.85,1381.6211289440869
5196876,Keyshuan Tillery,Cincinnati Bearcats,0.35,0.75,1.1,1.97,1.95,3.92,2.82,657.873774099897
4700973,Isaiah Wilson,Winthrop Eagles,-0.34,2.01,1.6699999999999997,-2.09,6.01,3.92,2.25,1179.7435913974332
5107770,Jaden Daughtry,Marist Red Foxes,-0.1,1.46,1.36,0.48,3.43,3.91,2.55,1049.1487729730418
5108806,Learic Davis,South Carolina Upstate Spartans,0.02,0.92,0.94,0.84,3.07,3.9099999999999997,2.97,1061.1203725521325
5144097,Derek Dixon,North Carolina Tar Heels,1.66,-0.14,1.52,4.31,-0.4,3.9099999999999997,2.39,1167.5735833109466
5241633,Ben Tweedy,Colgate Raiders,1.04,0.15,1.19,2.74,1.16,3.9000000000000004,2.71,1592.503761728563
5312048,Aleksas Bieliauskas,Wisconsin Badgers,1.48,-0.19,1.29,3.8,0.1,3.9,2.61,1128.6165327574672
5178199,Jakobi Heady,Bethune-Cookman Wildcats,0.15,0.04,0.19,2.7,1.19,3.89,3.7,1937.5215718589873
5242761,Julen Iturbe,American University Eagles,1.25,0.17,1.42,3.01,0.88,3.8899999999999997,2.47,1388.2049506465642
4897715,Khamari McGriff,Kansas State Wildcats,1.64,-0.8,0.8399999999999999,5.18,-1.29,3.8899999999999997,3.05,1039.3839753601958
5313941,Walter Brown,UNLV Rebels,0.8,-0.15,0.65,3.11,0.77,3.88,3.23,1043.579776250384
5239525,Hamad Mousa,Cal Poly Mustangs,0.92,-0.59,0.33,3.76,0.12,3.88,3.55,1828.540761947882
4845387,Gabe Cupps,Ohio State Buckeyes,0.5,0.52,1.02,1.87,2.01,3.88,2.86,654.6581107783373
5312026,Melih Tunca,Penn State Nittany Lions,1.01,-0.51,0.5,3.56,0.32,3.88,3.38,1181.10138940146
5164560,Semetri Carr,California Golden Bears,0.46,0.82,1.28,1.56,2.32,3.88,2.6,845.546163924857
5176136,Cooper Bowser,Furman Paladins,0.78,0.37,1.15,2.73,1.14,3.87,2.72,1141.0646905940966
5314326,Jon Carroll,Morehead State Eagles,1.27,-0.56,0.71,3.63,0.24,3.87,3.16,1343.155130737628
5312457,Spudd Webb,Georgia Southern Eagles,1.56,-0.58,0.98,3.92,-0.06,3.86,2.88,2086.737331723099
4684268,Fred Payne,Boston College Eagles,-0.28,0.69,0.4099999999999999,2.26,1.6,3.86,3.45,1700.8602301815838
5105645,Iaroslav Niagu,Jacksonville State Gamecocks,-0.67,1.31,0.64,-1.1,4.96,3.86,3.22,950.2141790023364
5106717,Jared Turner,Old Dominion Monarchs,0.28,0.31,0.5900000000000001,1.48,2.38,3.86,3.27,1217.4066022832098
5106864,Brenen Lorient,West Virginia Mountaineers,-0.25,1.81,1.56,-0.15,4.0,3.85,2.29,1402.2910642417237
5239707,Amari McCottry,Saint Louis Billikens,1.24,1.22,2.46,1.31,2.54,3.85,1.39,1268.7385321679046
5241303,Sebastian Tidor,Portland State Vikings,0.5,0.68,1.1800000000000002,1.8,2.05,3.8499999999999996,2.67,615.1297138175368
5176395,Derin Saran,UC Irvine Anteaters,-0.79,2.53,1.7399999999999998,-1.28,5.13,3.8499999999999996,2.11,1799.4869149549406
5106039,Alphonzo Billups III,Longwood Lancers,0.37,0.98,1.35,1.26,2.58,3.84,2.49,1269.7707721793763
4592404,Addison Patterson,Eastern Michigan Eagles,-0.58,1.35,0.7700000000000001,0.19,3.64,3.83,3.06,1563.6878450821112
4711267,Jurian Dixon,UC Irvine Anteaters,-0.1,1.86,1.76,1.18,2.65,3.83,2.07,1840.9583125681695
5314377,Matas Deniusas,UT Martin Skyhawks,0.17,1.49,1.66,1.31,2.52,3.83,2.17,1382.6751172433117
5176736,Victor Valdes,Troy Trojans,0.96,0.59,1.5499999999999998,1.63,2.2,3.83,2.28,1550.9289437343562
4810230,Oleg Kojenets,Stony Brook Seawolves,-0.03,0.98,0.95,0.43,3.39,3.8200000000000003,2.87,549.7171002786948
5174959,Abdi Bashir Jr.,Kansas State Wildcats,0.83,0.19,1.02,2.74,1.08,3.8200000000000003,2.8,832.0054829211512
